"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00126924231361484,0.308612350575297,0.831,0.618,1,"1","CYSTM1"
0.00127681268611853,1.25877331375469,0.313,0.151,1,"1","FEM1B"
0.00129430857435319,0.402743895163665,0.928,0.83,1,"1","SIK3"
0.00130084501730511,1.21114236728255,0.313,0.156,1,"1","LRRC8C"
0.00131352676326101,0.353663654386011,0.759,0.599,1,"1","ATXN7L3B"
0.00133396613046898,0.472019421676823,0.952,0.868,1,"1","FEZ1"
0.00136753929190461,0.73667823327565,0.819,0.693,1,"1","HLA-B"
0.00137285207325616,0.476254718984606,0.639,0.41,1,"1","ILKAP"
0.00137667607996222,0.645477469700341,0.325,0.151,1,"1","CHADL"
0.0013828391372364,0.533153781889775,0.506,0.292,1,"1","GTF2H1"
0.00138902971344375,0.948541044350073,0.482,0.307,1,"1","NSDHL"
0.00139712239922814,0.359663804311344,0.723,0.476,1,"1","ACAT1"
0.00139940808813489,0.94489258691676,0.349,0.175,1,"1","BCAT2"
0.00143488792514692,0.508823832191623,0.506,0.292,1,"1","EAPP"
0.00143776367543971,1.40816032361389,0.349,0.179,1,"1","MTHFR"
0.00143804262605809,0.376226200695834,0.771,0.528,1,"1","PPIE"
0.00146907147089607,0.880906037313181,0.398,0.222,1,"1","UEVLD"
0.0014696030330867,1.05094274284684,0.855,0.712,1,"1","DTWD2"
0.00147530293378253,0.723008694858411,0.434,0.236,1,"1","IFT27"
0.00148870057059689,0.490990261790613,0.867,0.693,1,"1","AFF4"
0.00148990681491014,1.09587294673334,0.41,0.236,1,"1","GARNL3"
0.00149622204985469,0.624812198017878,0.446,0.255,1,"1","IKZF5"
0.00150014221789863,0.446758668721691,0.976,0.986,1,"1","SMOC1"
0.00150017865554884,0.427816026522824,1,0.991,1,"1","SEMA5A"
0.00150610030205715,0.402758906844694,0.867,0.698,1,"1","CYFIP2"
0.00150937653774473,0.338419686271028,0.867,0.599,1,"1","SPIN1"
0.0015125343665231,0.41713397941969,0.554,0.311,1,"1","CCDC138"
0.00151574722155424,0.992907621503394,0.361,0.189,1,"1","CBY1"
0.00152294294857781,0.794508864679005,0.53,0.344,1,"1","PLEKHB1"
0.00154026471813871,0.70082171593943,0.458,0.288,1,"1","GOLGA1"
0.00154375798968105,0.272768448335537,0.855,0.67,1,"1","PLEKHB2"
0.00157047238436706,0.879571920669498,0.398,0.222,1,"1","COASY"
0.00157739112616325,0.459770944501924,0.337,0.165,1,"1","MRPL35"
0.0015955523187559,0.706588144341747,0.422,0.25,1,"1","CLCN6"
0.00162930852001607,1.39084834257814,0.313,0.156,1,"1","CXXC5"
0.00165657198654002,0.446577822512771,0.651,0.425,1,"1","SENP2"
0.00166306000202912,0.630316225603685,0.494,0.302,1,"1","AP3B1"
0.0016636755914922,1.31214482914698,0.325,0.165,1,"1","BLOC1S3"
0.00166408839564178,0.493794634019875,0.542,0.316,1,"1","NPIPB13"
0.00166586392001168,0.825756279643658,0.337,0.17,1,"1","CCNDBP1"
