p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.92E-15,1.390199423,0.378,0.153,6.93E-11,1,CCBL2
1.96E-15,0.458985752,0.977,0.907,7.10E-11,1,PSAT1
1.97E-15,0.872203054,0.66,0.377,7.14E-11,1,PDXK
2.01E-15,0.816269918,0.698,0.409,7.25E-11,1,RRAS
2.14E-15,0.687293358,0.798,0.472,7.75E-11,1,RP1-241P17.4
2.18E-15,1.253771014,0.546,0.317,7.88E-11,1,GLT8D2
2.24E-15,0.556558247,0.92,0.833,8.10E-11,1,NDUFB1
2.35E-15,0.576950306,0.927,0.707,8.49E-11,1,YIF1A
2.45E-15,0.950295914,0.63,0.357,8.87E-11,1,NABP1
2.91E-15,0.618577349,0.897,0.662,1.05E-10,1,GTF2H5
2.98E-15,0.614945628,0.95,0.632,1.08E-10,1,PTRF
3.05E-15,0.53304073,0.927,0.787,1.10E-10,1,PSMD8
3.25E-15,0.962235521,0.618,0.352,1.17E-10,1,LEPRE1
3.38E-15,0.75963286,0.832,0.668,1.22E-10,1,TXNDC9
3.44E-15,0.860735958,0.603,0.329,1.24E-10,1,LEPREL4
3.59E-15,1.128351824,0.55,0.303,1.30E-10,1,FAM89A
3.72E-15,0.651996931,0.855,0.535,1.35E-10,1,DDT
4.22E-15,0.526588608,0.92,0.776,1.52E-10,1,TMEM50A
4.23E-15,0.68041789,0.798,0.492,1.53E-10,1,ATP5EP2
4.80E-15,1.09807309,0.534,0.285,1.73E-10,1,ARHGAP28
4.87E-15,0.756451475,0.729,0.456,1.76E-10,1,FCGRT
4.88E-15,0.883028677,0.588,0.306,1.76E-10,1,FOXF2
5.34E-15,0.466317938,0.992,0.952,1.93E-10,1,EIF4A1
5.55E-15,0.742030104,0.817,0.526,2.01E-10,1,COL6A2
5.58E-15,0.679016809,0.821,0.548,2.02E-10,1,BICC1
5.63E-15,0.80121229,0.698,0.424,2.04E-10,1,CTSL
5.72E-15,1.313104052,0.309,0.108,2.07E-10,1,RASL11B
5.80E-15,0.764089147,0.832,0.621,2.10E-10,1,LDHA
5.91E-15,1.796308864,0.267,0.088,2.14E-10,1,GDF15
6.29E-15,0.705113653,0.817,0.585,2.27E-10,1,PCSK7
6.35E-15,0.902891453,0.737,0.519,2.30E-10,1,TMA16
6.57E-15,0.551142849,0.916,0.802,2.37E-10,1,TRAPPC1
7.61E-15,0.860993563,0.729,0.481,2.75E-10,1,UBE2D1
7.76E-15,0.542887648,0.924,0.795,2.80E-10,1,POLR2G
7.81E-15,1.056120667,0.821,0.639,2.82E-10,1,PPME1
7.92E-15,1.077148618,0.511,0.263,2.86E-10,1,ACOT9
7.99E-15,0.588927256,0.885,0.591,2.89E-10,1,YBX3
8.18E-15,0.54747851,0.916,0.85,2.96E-10,1,CLTA
8.51E-15,0.587270787,0.92,0.615,3.08E-10,1,Sep-15
8.77E-15,0.617517552,0.912,0.596,3.17E-10,1,ATP5D
9.06E-15,0.558571152,0.782,0.515,3.28E-10,1,LPAR1
9.15E-15,1.286113111,0.431,0.204,3.31E-10,1,SERPING1
9.71E-15,0.772376266,0.725,0.461,3.51E-10,1,BAG2
1.02E-14,0.994819945,0.458,0.217,3.70E-10,1,MGMT
1.05E-14,1.054034879,0.538,0.283,3.78E-10,1,LMCD1
1.07E-14,0.813383982,0.695,0.433,3.88E-10,1,DPM1
1.21E-14,1.121543768,0.385,0.158,4.36E-10,1,CASP7
1.23E-14,0.614597703,0.863,0.683,4.45E-10,1,CARHSP1
1.30E-14,0.593611586,0.931,0.845,4.70E-10,1,PSMA3
1.30E-14,0.601182135,0.897,0.579,4.71E-10,1,IGFBP4
1.43E-14,2.095287248,0.252,0.081,5.17E-10,1,IL32
1.55E-14,0.607267177,0.855,0.663,5.60E-10,1,BNIP3L
1.67E-14,0.607502025,0.935,0.842,6.05E-10,1,LPP
1.68E-14,0.736681258,0.76,0.46,6.05E-10,1,LINC00493
1.96E-14,0.369310069,0.977,0.955,7.08E-10,1,COX6A1
1.98E-14,0.602736834,0.885,0.641,7.14E-10,1,UBE2A
1.98E-14,1.234579015,0.603,0.354,7.15E-10,1,CYTL1
2.04E-14,0.66745797,0.901,0.632,7.35E-10,1,COL6A1
2.12E-14,0.534885835,0.973,0.658,7.66E-10,1,COL6A3
2.19E-14,0.560824629,0.893,0.806,7.90E-10,1,NDUFA3
2.23E-14,0.702674502,0.718,0.434,8.05E-10,1,PITX1
2.30E-14,0.348935427,0.996,0.969,8.31E-10,1,ALDOA
2.59E-14,0.730734567,0.737,0.481,9.37E-10,1,MCTS1
2.64E-14,0.569022226,0.908,0.772,9.56E-10,1,NDUFB10
2.76E-14,1.040563607,0.664,0.417,9.98E-10,1,TM4SF1
2.95E-14,0.516483204,0.973,0.633,1.07E-09,1,TCEB1
3.17E-14,0.752000736,0.725,0.467,1.14E-09,1,OPN3
3.41E-14,0.634191895,0.828,0.538,1.23E-09,1,LINC00657
3.46E-14,0.580757815,0.935,0.623,1.25E-09,1,LINC00152
3.86E-14,0.950953297,0.546,0.286,1.40E-09,1,UTP11L
4.04E-14,0.863259747,0.676,0.412,1.46E-09,1,PDGFRB
4.12E-14,1.441717761,0.378,0.167,1.49E-09,1,HNMT
4.22E-14,1.345877916,0.382,0.165,1.52E-09,1,FBXO18
4.46E-14,0.515432747,0.935,0.823,1.61E-09,1,NDUFS6
4.60E-14,0.491536715,0.897,0.594,1.66E-09,1,AXL
4.95E-14,0.589161165,0.935,0.811,1.79E-09,1,ARID5B
5.24E-14,0.710081452,0.87,0.692,1.89E-09,1,GARS
5.40E-14,0.671452773,0.802,0.58,1.95E-09,1,GSTO1
5.54E-14,0.885957076,0.588,0.316,2.00E-09,1,NID1
5.96E-14,1.376996726,0.34,0.138,2.15E-09,1,VASN
6.11E-14,1.480195233,0.492,0.277,2.21E-09,1,SBF2-AS1
6.66E-14,0.709714197,0.546,0.306,2.41E-09,1,PRICKLE1
7.05E-14,0.484974779,0.866,0.669,2.55E-09,1,PHGDH
7.15E-14,0.441731051,0.989,0.941,2.58E-09,1,EID1
7.27E-14,0.940231614,0.637,0.401,2.63E-09,1,PRKCDBP
8.31E-14,0.634371293,0.863,0.648,3.00E-09,1,KDELR1
8.34E-14,0.762264413,0.76,0.525,3.01E-09,1,CRYZ
8.58E-14,0.742701945,0.664,0.379,3.10E-09,1,CASP4
9.84E-14,0.584226207,0.832,0.546,3.56E-09,1,ARPC1B
9.97E-14,0.835119144,0.569,0.303,3.60E-09,1,GSTT1
1.06E-13,0.664806041,0.87,0.644,3.82E-09,1,ERP29
1.09E-13,1.112850698,0.473,0.235,3.94E-09,1,RP11-490M8.1
1.19E-13,0.967065937,0.462,0.225,4.28E-09,1,BDH2
1.26E-13,0.523081819,0.973,0.667,4.55E-09,1,SLC7A11
1.48E-13,0.476634256,0.989,0.777,5.35E-09,1,CD59
1.60E-13,0.719792867,0.813,0.599,5.77E-09,1,SMIM14
1.70E-13,0.444279746,0.718,0.471,6.13E-09,1,GADD45B
1.82E-13,0.733887977,0.691,0.447,6.59E-09,1,GFPT1
1.87E-13,0.619013418,0.927,0.666,6.74E-09,1,PXDN
1.93E-13,0.891116486,0.695,0.448,6.97E-09,1,PTPLAD1
1.94E-13,0.441731607,0.969,0.86,7.02E-09,1,MRPL51
1.94E-13,0.516066084,0.92,0.611,7.03E-09,1,SELT
1.97E-13,1.229623336,0.485,0.252,7.11E-09,1,KIAA1432
2.08E-13,1.522967744,0.347,0.15,7.53E-09,1,USP53
2.16E-13,0.679534976,0.798,0.557,7.79E-09,1,CIB1
2.16E-13,0.890618148,0.672,0.432,7.81E-09,1,PTGR1
2.31E-13,1.035951538,0.477,0.245,8.34E-09,1,PLSCR1
2.46E-13,0.519752025,0.931,0.796,8.89E-09,1,SCP2
2.52E-13,0.641715219,0.794,0.515,9.12E-09,1,QPRT
2.88E-13,0.664772181,0.744,0.461,1.04E-08,1,PLIN3
3.21E-13,1.073421403,0.565,0.341,1.16E-08,1,TWISTNB
3.50E-13,1.199334259,0.359,0.152,1.26E-08,1,RP11-624L4.1
4.06E-13,0.665445524,0.767,0.533,1.47E-08,1,NOSIP
4.08E-13,0.400083897,0.996,0.957,1.47E-08,1,SUMO2
4.37E-13,0.482813992,0.992,0.853,1.58E-08,1,EIF3E
4.63E-13,0.431607862,0.935,0.882,1.67E-08,1,LAMTOR5
4.64E-13,0.344698709,0.996,0.924,1.68E-08,1,SUMO1
4.66E-13,0.630573379,0.832,0.588,1.69E-08,1,TP53I11
4.75E-13,1.307632127,0.317,0.126,1.72E-08,1,SERPINB1
4.99E-13,0.479983274,0.901,0.579,1.80E-08,1,LINC00998
5.20E-13,0.7935749,0.618,0.381,1.88E-08,1,P4HA2
5.31E-13,1.275682947,0.378,0.177,1.92E-08,1,CCDC53
5.37E-13,0.609169345,0.714,0.467,1.94E-08,1,DHRS7
5.55E-13,0.835403291,0.557,0.303,2.00E-08,1,C10orf32
5.76E-13,0.63297677,0.771,0.497,2.08E-08,1,MACF1
6.34E-13,0.511521766,0.889,0.715,2.29E-08,1,SLC3A2
6.74E-13,0.706901503,0.756,0.491,2.44E-08,1,C12orf23
6.82E-13,0.632529941,0.824,0.591,2.47E-08,1,TUBB6
7.43E-13,0.735080368,0.878,0.745,2.68E-08,1,CD47
7.70E-13,1.386998213,0.313,0.127,2.78E-08,1,SQRDL
8.07E-13,0.627661707,0.763,0.484,2.91E-08,1,GNG11
8.12E-13,0.533846076,0.893,0.735,2.94E-08,1,ATP1B3
8.75E-13,1.604413334,0.263,0.093,3.16E-08,1,C10orf54
9.12E-13,1.41749258,0.298,0.117,3.30E-08,1,IL15RA
9.27E-13,1.379697149,0.271,0.097,3.35E-08,1,SDPR
9.46E-13,0.461761196,0.939,0.791,3.42E-08,1,SERPINE2
9.95E-13,0.514331783,0.912,0.758,3.60E-08,1,EIF3J
1.02E-12,0.672228435,0.798,0.607,3.68E-08,1,EMC7
1.02E-12,0.468147716,0.947,0.797,3.70E-08,1,AP3S1
1.08E-12,0.942724224,0.492,0.257,3.90E-08,1,ATP5L2
1.10E-12,0.982548832,0.405,0.183,3.98E-08,1,ICT1
1.14E-12,1.087692585,0.427,0.214,4.13E-08,1,HS3ST3B1
1.20E-12,0.485268051,0.992,0.828,4.33E-08,1,KRT10
1.24E-12,0.816826099,0.615,0.352,4.47E-08,1,WBSCR22
1.24E-12,0.802945596,0.592,0.336,4.50E-08,1,Mar-05
1.25E-12,0.52265863,0.985,0.803,4.53E-08,1,IL6ST
1.35E-12,0.502915031,0.802,0.621,4.88E-08,1,TXNL1
1.39E-12,1.227191557,0.332,0.136,5.02E-08,1,C5orf56
1.47E-12,1.526113921,0.279,0.105,5.30E-08,1,PTGER4
1.47E-12,1.238121889,0.424,0.21,5.30E-08,1,VCAM1
1.47E-12,0.366093521,0.985,0.938,5.33E-08,1,PARK7
1.50E-12,0.610973859,0.821,0.562,5.41E-08,1,RRAS2
1.51E-12,0.425120447,0.985,0.843,5.46E-08,1,EIF4EBP1
1.53E-12,0.756943947,0.645,0.413,5.53E-08,1,GFRA1
1.54E-12,0.820967624,0.729,0.504,5.57E-08,1,SNTB2
1.69E-12,0.491238422,0.981,0.907,6.09E-08,1,CAP1
1.81E-12,0.478984372,0.996,0.674,6.53E-08,1,C14orf2
1.85E-12,0.64619861,0.79,0.536,6.68E-08,1,SUPT4H1
1.91E-12,0.675401198,0.626,0.347,6.89E-08,1,SLC52A2
1.95E-12,0.51485375,0.863,0.648,7.03E-08,1,P4HA1
1.96E-12,0.801069173,0.553,0.328,7.08E-08,1,IFNGR1
2.06E-12,0.499321234,0.847,0.672,7.43E-08,1,HSD17B10
2.09E-12,0.878187622,0.569,0.333,7.55E-08,1,NDUFAF4
2.10E-12,0.507527942,0.878,0.664,7.58E-08,1,IFI27L2
2.10E-12,0.742655889,0.618,0.377,7.60E-08,1,TP53I3
2.11E-12,0.55202049,0.802,0.533,7.61E-08,1,EHD2
2.32E-12,0.814576529,0.523,0.277,8.38E-08,1,AJUBA
2.35E-12,1.072840135,0.401,0.184,8.48E-08,1,AC007246.3
2.39E-12,0.854569581,0.599,0.353,8.64E-08,1,DYNLT3
2.49E-12,0.423500217,0.981,0.85,9.00E-08,1,AP2S1
2.53E-12,0.511978365,0.828,0.591,9.14E-08,1,EIF4E2
2.66E-12,0.955771141,0.481,0.254,9.60E-08,1,LGALS3
2.70E-12,0.8233732,0.691,0.474,9.75E-08,1,RECK
2.72E-12,0.48797149,0.905,0.785,9.84E-08,1,FAM96B
2.76E-12,0.46109903,0.901,0.726,9.96E-08,1,SBDS
3.06E-12,0.442268111,0.981,0.786,1.11E-07,1,GNG5
3.31E-12,0.476001721,0.92,0.789,1.20E-07,1,PSMB2
3.63E-12,0.333966846,0.802,0.587,1.31E-07,1,DEGS1
3.66E-12,0.627083884,0.756,0.508,1.32E-07,1,UBE2M
4.03E-12,0.902601606,0.511,0.291,1.46E-07,1,PSMB10
4.08E-12,0.595831019,0.855,0.635,1.47E-07,1,COMT
4.11E-12,0.634426801,0.763,0.586,1.49E-07,1,PSPH
4.15E-12,0.736029613,0.603,0.374,1.50E-07,1,EAPP
4.19E-12,0.566133706,0.836,0.607,1.51E-07,1,TMEM14A
4.21E-12,0.535862612,0.866,0.598,1.52E-07,1,CAPNS1
4.51E-12,0.443916562,0.935,0.835,1.63E-07,1,TIMM8B
4.71E-12,0.539552432,0.897,0.679,1.70E-07,1,RRBP1
4.92E-12,0.602532972,0.798,0.598,1.78E-07,1,PFDN4
5.38E-12,0.362195808,0.981,0.933,1.94E-07,1,COX8A
6.11E-12,0.470738728,0.924,0.818,2.21E-07,1,ITGAE
6.44E-12,0.522203178,0.66,0.406,2.33E-07,1,PLS3
6.83E-12,0.620482552,0.805,0.631,2.47E-07,1,TWSG1
7.03E-12,0.404433456,0.939,0.622,2.54E-07,1,TNFRSF12A
7.78E-12,0.653444807,0.767,0.575,2.81E-07,1,NUDT5
8.31E-12,0.424984043,0.889,0.691,3.00E-07,1,ATP6AP2
9.11E-12,0.596408659,0.817,0.618,3.29E-07,1,ERGIC2
9.69E-12,0.734631085,0.645,0.4,3.50E-07,1,ECI1
9.82E-12,0.38953034,0.977,0.898,3.55E-07,1,PHPT1
1.04E-11,0.379164075,0.985,0.908,3.75E-07,1,YWHAB
1.07E-11,0.4669721,0.966,0.77,3.85E-07,1,TMEM167A
1.07E-11,1.054401966,0.431,0.223,3.86E-07,1,RASSF3
1.07E-11,1.088797792,0.473,0.253,3.87E-07,1,CD248
1.09E-11,0.472701743,0.546,0.337,3.95E-07,1,ROBO2
1.10E-11,0.585000739,0.645,0.4,3.99E-07,1,COPS2
1.14E-11,0.524038254,0.924,0.764,4.10E-07,1,SH3BGRL
1.20E-11,0.642760486,0.695,0.453,4.34E-07,1,NCK1
1.25E-11,0.547927895,0.737,0.507,4.51E-07,1,UBE2L6
1.26E-11,0.4777607,0.935,0.736,4.55E-07,1,HNRNPA0
1.28E-11,0.637124352,0.752,0.487,4.62E-07,1,TGFBI
1.36E-11,1.361365367,0.34,0.158,4.92E-07,1,ARSK
1.39E-11,0.757340435,0.599,0.364,5.02E-07,1,TRAM2
1.40E-11,0.994826068,0.424,0.211,5.04E-07,1,RP5-977B1.11
1.41E-11,0.587877081,0.832,0.643,5.10E-07,1,RBP1
1.43E-11,0.442264014,0.947,0.79,5.18E-07,1,TMCO1
1.49E-11,0.363364933,0.973,0.914,5.40E-07,1,SRSF9
1.53E-11,0.521455498,0.87,0.782,5.53E-07,1,NDFIP1
1.54E-11,0.955516848,0.385,0.179,5.56E-07,1,RAB7L1
1.61E-11,1.379850455,0.263,0.102,5.84E-07,1,RP11-390P2.4
1.77E-11,0.586018774,0.798,0.706,6.41E-07,1,PET100
1.86E-11,0.744795868,0.637,0.415,6.74E-07,1,LAMA4
1.91E-11,0.635217712,0.786,0.558,6.90E-07,1,MPG
1.94E-11,0.842231445,0.534,0.309,7.01E-07,1,DRAM1
2.00E-11,0.389306701,0.958,0.806,7.23E-07,1,NDUFA6
2.03E-11,0.549505783,0.733,0.492,7.32E-07,1,PLOD1
2.42E-11,0.840051704,0.427,0.218,8.74E-07,1,DNASE2
2.46E-11,0.551342942,0.832,0.615,8.91E-07,1,PYCR1
2.48E-11,0.414149889,0.989,0.674,8.95E-07,1,RPS27L
2.56E-11,0.530910671,0.531,0.303,9.26E-07,1,CD82
2.77E-11,1.101989471,0.408,0.209,1.00E-06,1,CYGB
2.79E-11,0.509025737,0.882,0.712,1.01E-06,1,SFT2D1
2.88E-11,0.637972285,0.729,0.528,1.04E-06,1,YIPF4
3.11E-11,0.789205082,0.546,0.303,1.13E-06,1,Mar-07
3.13E-11,0.826819805,0.531,0.307,1.13E-06,1,SOD2
3.13E-11,0.477294665,0.889,0.71,1.13E-06,1,CHURC1
3.15E-11,0.377981226,1,0.925,1.14E-06,1,TMED2
3.28E-11,0.474062114,0.87,0.748,1.19E-06,1,CSNK2B
3.34E-11,0.57650904,0.84,0.614,1.21E-06,1,FNDC3B
3.64E-11,0.438514384,0.977,0.821,1.32E-06,1,RBM3
3.68E-11,0.662274967,0.584,0.336,1.33E-06,1,NRBF2
3.85E-11,1.038589065,0.435,0.23,1.39E-06,1,POP4
3.98E-11,0.524458103,0.901,0.705,1.44E-06,1,CFL2
4.11E-11,0.845890004,0.5,0.274,1.49E-06,1,MYO10
4.14E-11,0.632310034,0.664,0.443,1.49E-06,1,GSTK1
4.14E-11,0.623021427,0.626,0.361,1.49E-06,1,RP11-345J4.5
4.21E-11,0.51464453,0.847,0.635,1.52E-06,1,TRAPPC2L
4.61E-11,0.913857426,0.496,0.286,1.66E-06,1,SPG20
4.72E-11,0.496381759,0.859,0.605,1.71E-06,1,FAT1
4.80E-11,0.66337759,0.599,0.378,1.74E-06,1,TXNDC15
4.83E-11,0.790520991,0.603,0.379,1.74E-06,1,ADAMTS12
4.95E-11,0.767686916,0.645,0.401,1.79E-06,1,RUNX1
5.15E-11,0.484113928,0.866,0.717,1.86E-06,1,NDUFA2
5.26E-11,0.383109251,0.981,0.876,1.90E-06,1,COMMD6
5.48E-11,1.379057932,0.271,0.108,1.98E-06,1,INHBE
5.58E-11,0.422068237,0.874,0.653,2.02E-06,1,CDH11
5.88E-11,0.599488532,0.71,0.455,2.12E-06,1,TNFRSF1A
5.98E-11,0.521881573,0.832,0.692,2.16E-06,1,SEC13
6.18E-11,1.053240478,0.347,0.158,2.23E-06,1,OLR1
6.20E-11,0.569684118,0.767,0.522,2.24E-06,1,PLOD2
6.22E-11,1.86947166,0.603,0.445,2.25E-06,1,COCH
6.45E-11,0.657079764,0.687,0.424,2.33E-06,1,LRP10
6.56E-11,0.983150256,0.42,0.218,2.37E-06,1,KIAA1033
6.58E-11,0.622286483,0.767,0.572,2.38E-06,1,LAMTOR2
7.19E-11,0.553282997,0.798,0.571,2.60E-06,1,EBPL
7.21E-11,0.794739606,0.607,0.362,2.61E-06,1,TGIF1
7.39E-11,0.54630673,0.794,0.567,2.67E-06,1,MOB1A
7.51E-11,1.297644529,0.282,0.118,2.71E-06,1,OSGIN1
7.58E-11,0.763009371,0.565,0.332,2.74E-06,1,PPP2R4
7.60E-11,1.323617911,0.408,0.219,2.75E-06,1,TSLP
7.63E-11,0.413605124,0.859,0.612,2.76E-06,1,CETN2
7.63E-11,0.443908264,0.874,0.684,2.76E-06,1,EIF3G
8.04E-11,0.528043872,0.752,0.511,2.90E-06,1,TSEN34
8.41E-11,0.432220219,0.813,0.507,3.04E-06,1,COPZ2
8.43E-11,0.74030513,0.607,0.365,3.05E-06,1,AP006222.2
8.84E-11,0.364878934,1,0.927,3.19E-06,1,BTF3
8.86E-11,1.152828243,0.294,0.123,3.20E-06,1,FOXC1
9.09E-11,0.496052913,0.882,0.692,3.28E-06,1,STAT1
9.15E-11,0.756095106,0.607,0.384,3.31E-06,1,VASP
9.37E-11,0.407372196,0.973,0.939,3.39E-06,1,TBCA
9.86E-11,0.866062782,0.462,0.25,3.56E-06,1,FAP
1.02E-10,0.656782704,0.641,0.391,3.68E-06,1,C12orf44
1.02E-10,1.234997942,0.271,0.109,3.68E-06,1,LHX8
1.06E-10,0.491248777,0.653,0.415,3.82E-06,1,GYG1
1.07E-10,0.852310274,0.504,0.295,3.88E-06,1,DDRGK1
1.12E-10,0.52951575,0.874,0.688,4.05E-06,1,HAX1
1.16E-10,0.978933208,0.405,0.211,4.18E-06,1,MITF
1.25E-10,1.567519446,0.286,0.127,4.51E-06,1,ITGA8
1.37E-10,0.554037006,0.878,0.681,4.97E-06,1,TLN1
1.39E-10,0.386702841,0.931,0.842,5.03E-06,1,COX7B
1.47E-10,0.922711191,0.435,0.237,5.32E-06,1,PLXDC2
1.57E-10,0.877652367,0.531,0.317,5.67E-06,1,PRR16
1.59E-10,0.487826444,0.798,0.63,5.76E-06,1,SSB
1.66E-10,0.492367357,0.706,0.495,6.01E-06,1,GRN
1.75E-10,0.848563502,0.637,0.44,6.32E-06,1,SLC16A3
1.77E-10,0.863676285,0.443,0.239,6.40E-06,1,C16orf80
1.77E-10,0.525033771,0.672,0.455,6.40E-06,1,FILIP1L
1.89E-10,0.396788223,0.966,0.655,6.84E-06,1,MIR4435-1HG
1.98E-10,0.994356067,0.443,0.249,7.16E-06,1,DHRS3
1.99E-10,0.432798853,0.813,0.573,7.19E-06,1,YIPF5
2.00E-10,0.396765845,0.954,0.8,7.23E-06,1,APLP2
2.05E-10,0.314366176,0.882,0.705,7.40E-06,1,HERPUD1
2.14E-10,0.305745741,0.92,0.781,7.73E-06,1,MAGED2
2.23E-10,0.591469837,0.66,0.431,8.06E-06,1,MRPL40
2.24E-10,0.390803109,0.878,0.576,8.08E-06,1,PLAC9
2.31E-10,0.500522579,0.897,0.84,8.35E-06,1,UQCRB
2.38E-10,0.946507588,0.393,0.199,8.59E-06,1,OSTF1
2.44E-10,0.653171947,0.557,0.349,8.82E-06,1,ALDH2
2.55E-10,0.563540433,0.664,0.421,9.20E-06,1,TES
2.62E-10,0.694118834,0.683,0.459,9.48E-06,1,FBLIM1
2.91E-10,0.474139599,0.855,0.62,1.05E-05,1,GNB2
2.96E-10,0.430650415,0.893,0.607,1.07E-05,1,XIST
3.00E-10,0.542104989,0.74,0.492,1.08E-05,1,SEC24D
3.13E-10,0.75520892,0.508,0.296,1.13E-05,1,DAPK3
3.17E-10,0.344683163,0.992,0.88,1.15E-05,1,SNX3
3.22E-10,1.106191887,0.378,0.193,1.16E-05,1,KCTD12
3.36E-10,0.559368928,0.752,0.538,1.21E-05,1,FKBP8
3.36E-10,0.503424354,0.714,0.515,1.22E-05,1,C1orf198
3.37E-10,0.966033566,0.424,0.229,1.22E-05,1,JDP2
3.38E-10,0.687398197,0.55,0.333,1.22E-05,1,COL15A1
3.45E-10,0.423596964,0.866,0.597,1.25E-05,1,MEG3
3.61E-10,0.608828814,0.618,0.398,1.31E-05,1,CALCOCO2
3.73E-10,0.53230697,0.588,0.372,1.35E-05,1,FUCA2
3.81E-10,1.255941589,0.256,0.105,1.38E-05,1,RHBDF1
4.09E-10,0.381363766,0.958,0.897,1.48E-05,1,C4orf48
4.18E-10,0.387378953,0.908,0.745,1.51E-05,1,ERGIC3
4.33E-10,0.703353652,0.569,0.337,1.57E-05,1,CEBPZ-AS1
4.37E-10,0.60428012,0.809,0.572,1.58E-05,1,CLTB
4.48E-10,0.485285991,0.844,0.581,1.62E-05,1,MRP63
4.56E-10,0.805243379,0.477,0.266,1.65E-05,1,CDC42EP5
4.59E-10,1.003500134,0.298,0.129,1.66E-05,1,TRAPPC2P1
4.73E-10,0.530712373,0.855,0.664,1.71E-05,1,LIMS1
5.07E-10,0.585642567,0.74,0.511,1.83E-05,1,TMEM126A
5.44E-10,1.346104807,0.305,0.141,1.97E-05,1,TMEM156
5.70E-10,0.5684328,0.756,0.515,2.06E-05,1,IGFBP6
5.71E-10,0.73338178,0.687,0.517,2.07E-05,1,TMOD3
5.85E-10,0.63184758,0.588,0.35,2.11E-05,1,RYBP
5.91E-10,0.945100336,0.412,0.219,2.13E-05,1,ACN9
6.03E-10,1.190388732,0.317,0.148,2.18E-05,1,ERAP2
6.23E-10,1.026299914,0.294,0.131,2.25E-05,1,ITPR1
6.28E-10,0.293153242,0.889,0.777,2.27E-05,1,RPN2
6.29E-10,0.54400693,0.622,0.366,2.27E-05,1,APOA1BP
6.31E-10,0.451288834,0.924,0.741,2.28E-05,1,MRPL20
6.34E-10,0.71133572,0.637,0.402,2.29E-05,1,HIST1H2BK
6.42E-10,0.635975693,0.641,0.434,2.32E-05,1,DNAJC1
6.80E-10,0.310298979,0.813,0.645,2.46E-05,1,LAMP2
6.84E-10,0.512011775,0.76,0.526,2.47E-05,1,NAA20
7.51E-10,0.382812948,0.969,0.834,2.71E-05,1,C19orf53
7.66E-10,0.674029743,0.424,0.222,2.77E-05,1,CREG1
7.71E-10,0.980166805,0.408,0.214,2.79E-05,1,C4orf27
7.86E-10,0.387085358,0.935,0.883,2.84E-05,1,HSP90B1
7.87E-10,1.006729017,0.374,0.189,2.84E-05,1,CTC-524C5.2
8.00E-10,0.708845467,0.542,0.34,2.89E-05,1,OPTN
8.03E-10,0.699498136,0.454,0.239,2.90E-05,1,FUOM
8.08E-10,0.492466715,0.802,0.598,2.92E-05,1,MRPS14
8.23E-10,0.37103163,0.962,0.91,2.97E-05,1,NME1
8.31E-10,0.531985681,0.786,0.621,3.00E-05,1,COPB1
8.32E-10,0.881921109,0.439,0.241,3.01E-05,1,CBWD1
8.47E-10,0.522799547,0.798,0.579,3.06E-05,1,HEBP2
8.93E-10,0.372099238,1,0.96,3.23E-05,1,RPL10A
8.93E-10,0.483047312,0.813,0.622,3.23E-05,1,NAA10
9.47E-10,0.480468487,0.84,0.656,3.42E-05,1,TMEM30A
9.48E-10,0.447132377,0.786,0.575,3.43E-05,1,RRAGA
1.03E-09,1.137192025,0.37,0.193,3.71E-05,1,TBC1D7
1.08E-09,0.58616417,0.656,0.438,3.91E-05,1,LUZP1
1.10E-09,0.421609817,0.847,0.557,3.97E-05,1,MRPL23
1.13E-09,0.771547963,0.481,0.265,4.08E-05,1,IL13RA1
1.14E-09,0.663454935,0.58,0.35,4.12E-05,1,MFAP2
1.14E-09,0.742169942,0.481,0.284,4.13E-05,1,SLC35D1
1.16E-09,0.410897592,0.924,0.746,4.21E-05,1,CSTB
1.16E-09,0.75059484,0.496,0.301,4.21E-05,1,ITGA11
1.19E-09,0.694144564,0.481,0.283,4.30E-05,1,DNTTIP1
1.22E-09,1.347069672,0.279,0.128,4.39E-05,1,LPPR4
1.24E-09,0.766968962,0.534,0.333,4.49E-05,1,BMP1
1.25E-09,0.409268974,0.916,0.73,4.52E-05,1,RER1
1.26E-09,0.372659515,0.92,0.841,4.54E-05,1,GABARAPL2
1.29E-09,0.640830726,0.546,0.325,4.65E-05,1,PBDC1
1.32E-09,1.401381122,0.252,0.107,4.78E-05,1,PBXIP1
1.33E-09,0.453744718,0.905,0.734,4.82E-05,1,SQSTM1
1.47E-09,0.541670459,0.687,0.475,5.30E-05,1,CHCHD1
1.47E-09,1.236472046,0.302,0.143,5.32E-05,1,MIR181A2HG
1.52E-09,0.388844796,1,0.99,5.48E-05,1,SERF2
1.52E-09,0.503793006,0.805,0.624,5.48E-05,1,NMT1
1.53E-09,0.552874087,0.771,0.571,5.51E-05,1,PKIG
1.53E-09,0.819385192,0.489,0.289,5.54E-05,1,GLRX2
1.57E-09,0.630749246,0.641,0.428,5.69E-05,1,MAN2A1
1.60E-09,0.559667851,0.821,0.571,5.77E-05,1,LRRC17
1.66E-09,0.500377109,0.641,0.396,6.00E-05,1,RP11-386G11.10
1.71E-09,0.889589906,0.427,0.237,6.19E-05,1,C19orf66
