"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902423","GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","1/27","10/18986",0.1,70.3185185185185,8.27420746471899,0.0141336713997394,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:2000739","GO:2000739","regulation of mesenchymal stem cell differentiation","1/27","10/18986",0.1,70.3185185185185,8.27420746471899,0.0141336713997394,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0042471","GO:0042471","ear morphogenesis","2/27","129/18986",0.0155038759689922,10.902095894344,4.25858335194967,0.0143892520519981,0.0979607881791693,0.0636927935259163,"SOX9/EYA1",2
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly","2/27","129/18986",0.0155038759689922,10.902095894344,4.25858335194967,0.0143892520519981,0.0979607881791693,0.0636927935259163,"AURKB/TPX2",2
"GO:0045787","GO:0045787","positive regulation of cell cycle","3/27","365/18986",0.00821917808219178,5.77960426179604,3.47949599871128,0.0146452384016202,0.0979607881791693,0.0636927935259163,"RRM2/AURKB/CDC25C",3
"GO:0010639","GO:0010639","negative regulation of organelle organization","3/27","371/18986",0.00808625336927224,5.68613357292603,3.43992970279608,0.0152949665654267,0.0979607881791693,0.0636927935259163,"AURKB/TTK/TPX2",3
"GO:0051225","GO:0051225","spindle assembly","2/27","134/18986",0.0149253731343284,10.4953012714207,4.16257337437831,0.0154634228624365,0.0979607881791693,0.0636927935259163,"AURKB/TPX2",2
"GO:0001867","GO:0001867","complement activation, lectin pathway","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"MASP1",1
"GO:0021892","GO:0021892","cerebral cortex GABAergic interneuron differentiation","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"CNTN2",1
"GO:0030210","GO:0030210","heparin biosynthetic process","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"CSGALNACT1",1
"GO:0033234","GO:0033234","negative regulation of protein sumoylation","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"CAPN3",1
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:0060433","GO:0060433","bronchus development","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0060736","GO:0060736","prostate gland growth","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0060767","GO:0060767","epithelial cell proliferation involved in prostate gland development","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:2001054","GO:2001054","negative regulation of mesenchymal cell apoptotic process","1/27","11/18986",0.0909090909090909,63.9259259259259,7.87797384366739,0.0155364112222629,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0021782","GO:0021782","glial cell development","2/27","136/18986",0.0147058823529412,10.3409586056645,4.12557696899751,0.0159025339582429,0.0979607881791693,0.0636927935259163,"MAG/CNTN2",2
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","2/27","136/18986",0.0147058823529412,10.3409586056645,4.12557696899751,0.0159025339582429,0.0979607881791693,0.0636927935259163,"RRM2/CDC25C",2
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","2/27","140/18986",0.0142857142857143,10.0455026455026,4.05383995639135,0.0167967693704067,0.0979607881791693,0.0636927935259163,"CAPN3/MAG",2
"GO:0032989","GO:0032989","cellular anatomical entity morphogenesis","2/27","140/18986",0.0142857142857143,10.0455026455026,4.05383995639135,0.0167967693704067,0.0979607881791693,0.0636927935259163,"CAPN3/MAG",2
"GO:0000022","GO:0000022","mitotic spindle elongation","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:0001973","GO:0001973","G protein-coupled adenosine receptor signaling pathway","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"CNTN2",1
"GO:0003263","GO:0003263","cardioblast proliferation","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"EYA1",1
"GO:0003264","GO:0003264","regulation of cardioblast proliferation","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"EYA1",1
"GO:0033313","GO:0033313","meiotic cell cycle checkpoint signaling","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"TTK",1
"GO:0035588","GO:0035588","G protein-coupled purinergic receptor signaling pathway","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"CNTN2",1
"GO:0045161","GO:0045161","neuronal ion channel clustering","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"CNTN2",1
"GO:0050655","GO:0050655","dermatan sulfate proteoglycan metabolic process","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"CSGALNACT1",1
"GO:0072497","GO:0072497","mesenchymal stem cell differentiation","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:0097090","GO:0097090","presynaptic membrane organization","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"CNTN2",1
"GO:0097264","GO:0097264","self proteolysis","1/27","12/18986",0.0833333333333333,58.5987654320988,7.53188740917953,0.0169372289770453,0.0979607881791693,0.0636927935259163,"CAPN3",1
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","2/27","141/18986",0.0141843971631206,9.97425794588915,4.03635637077491,0.0170236413281806,0.0979607881791693,0.0636927935259163,"AURKB/CDC25C",2
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","2/27","142/18986",0.0140845070422535,9.90401669274909,4.01904676365355,0.0172518306791217,0.0979607881791693,0.0636927935259163,"AURKB/TPX2",2
"GO:0018205","GO:0018205","peptidyl-lysine modification","2/27","143/18986",0.013986013986014,9.83475783475784,4.00190812504295,0.0174813335124412,0.0979607881791693,0.0636927935259163,"EYA1/CAPN3",2
"GO:0050770","GO:0050770","regulation of axonogenesis","2/27","146/18986",0.0136986301369863,9.63267376966007,3.95148900039262,0.0181776839147465,0.0979607881791693,0.0636927935259163,"MAG/CNTN2",2
"GO:0007501","GO:0007501","mesodermal cell fate specification","1/27","13/18986",0.0769230769230769,54.0911680911681,7.22612421929438,0.0183361271965892,0.0979607881791693,0.0636927935259163,"EYA1",1
"GO:0021781","GO:0021781","glial cell fate commitment","1/27","13/18986",0.0769230769230769,54.0911680911681,7.22612421929438,0.0183361271965892,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0048711","GO:0048711","positive regulation of astrocyte differentiation","1/27","13/18986",0.0769230769230769,54.0911680911681,7.22612421929438,0.0183361271965892,0.0979607881791693,0.0636927935259163,"MAG",1
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint","1/27","13/18986",0.0769230769230769,54.0911680911681,7.22612421929438,0.0183361271965892,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:1903490","GO:1903490","positive regulation of mitotic cytokinesis","1/27","13/18986",0.0769230769230769,54.0911680911681,7.22612421929438,0.0183361271965892,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:1905939","GO:1905939","regulation of gonad development","1/27","13/18986",0.0769230769230769,54.0911680911681,7.22612421929438,0.0183361271965892,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0035107","GO:0035107","appendage morphogenesis","2/27","151/18986",0.0132450331125828,9.31371106205543,3.87061573417653,0.0193641747969672,0.0979607881791693,0.0636927935259163,"SOX9/FREM2",2
"GO:0035108","GO:0035108","limb morphogenesis","2/27","151/18986",0.0132450331125828,9.31371106205543,3.87061573417653,0.0193641747969672,0.0979607881791693,0.0636927935259163,"SOX9/FREM2",2
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","2/27","152/18986",0.0131578947368421,9.25243664717349,3.85489168264659,0.0196053242584355,0.0979607881791693,0.0636927935259163,"AURKB/TTK",2
"GO:0003413","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0009263","GO:0009263","deoxyribonucleotide biosynthetic process","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"RRM2",1
"GO:0009265","GO:0009265","2'-deoxyribonucleotide biosynthetic process","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"RRM2",1
"GO:0030238","GO:0030238","male sex determination","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0031632","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"RPH3A",1
"GO:0032536","GO:0032536","regulation of cell projection size","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"CNTN2",1
"GO:0045916","GO:0045916","negative regulation of complement activation","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"MASP1",1
"GO:0046322","GO:0046322","negative regulation of fatty acid oxidation","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0046385","GO:0046385","deoxyribose phosphate biosynthetic process","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"RRM2",1
"GO:0051231","GO:0051231","spindle elongation","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:0051255","GO:0051255","spindle midzone assembly","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"AURKB",1
"GO:0070593","GO:0070593","dendrite self-avoidance","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"CNTN2",1
"GO:0071472","GO:0071472","cellular response to salt stress","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"CAPN3",1
"GO:0099502","GO:0099502","calcium-dependent activation of synaptic vesicle fusion","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"RPH3A",1
"GO:1901634","GO:1901634","positive regulation of synaptic vesicle membrane organization","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"RPH3A",1
"GO:2001053","GO:2001053","regulation of mesenchymal cell apoptotic process","1/27","14/18986",0.0714285714285714,50.2275132275132,6.95336179322728,0.0197331084101924,0.0979607881791693,0.0636927935259163,"SOX9",1
"GO:0072073","GO:0072073","kidney epithelium development","2/27","153/18986",0.0130718954248366,9.1919632050351,3.83931216265798,0.019847748517773,0.0980297426791529,0.0637376268190306,"SOX9/EYA1",2
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","2/27","158/18986",0.0126582278481013,8.90107829348336,3.76350314703732,0.0210788581243565,0.0988351654570553,0.0642613019307516,"AURKB/CDC25C",2
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","2/27","158/18986",0.0126582278481013,8.90107829348336,3.76350314703732,0.0210788581243565,0.0988351654570553,0.0642613019307516,"SOX9/EYA1",2
"GO:0002903","GO:0002903","negative regulation of B cell apoptotic process","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"AURKB",1
"GO:0014029","GO:0014029","neural crest formation","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"SOX9",1
"GO:0015670","GO:0015670","carbon dioxide transport","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"CA2",1
"GO:0044070","GO:0044070","regulation of monoatomic anion transport","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"CA2",1
"GO:0060009","GO:0060009","Sertoli cell development","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"SOX9",1
"GO:0090235","GO:0090235","regulation of metaphase plate congression","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"AURKB",1
"GO:0160049","GO:0160049","negative regulation of cGAS/STING signaling pathway","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"AURKB",1
"GO:1901203","GO:1901203","positive regulation of extracellular matrix assembly","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"SOX9",1
"GO:1904936","GO:1904936","interneuron migration","1/27","15/18986",0.0666666666666667,46.879012345679,6.70801534104036,0.0211281751439543,0.0988351654570553,0.0642613019307516,"CNTN2",1
"GO:0007612","GO:0007612","learning","2/27","159/18986",0.0125786163522013,8.84509666899604,3.74874388047158,0.0213288510820895,0.0992965172386272,0.0645612666851463,"ELAVL4/CNTN2",2
"GO:0072006","GO:0072006","nephron development","2/27","160/18986",0.0125,8.78981481481482,3.73411395337597,0.0215800922120234,0.0999877605823751,0.0650107038567723,"SOX9/EYA1",2
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","3/27","425/18986",0.00705882352941176,4.96366013071895,3.11867168636392,0.0218786568885991,0.100519513820716,0.0653564426962192,"CAPN3/AURKB/TPX2",3
"GO:0003188","GO:0003188","heart valve formation","1/27","16/18986",0.0625,43.9490740740741,6.48574098788675,0.022521329920777,0.100519513820716,0.0653564426962192,"SOX9",1
"GO:0032230","GO:0032230","positive regulation of synaptic transmission, GABAergic","1/27","16/18986",0.0625,43.9490740740741,6.48574098788675,0.022521329920777,0.100519513820716,0.0653564426962192,"CA2",1
"GO:0045956","GO:0045956","positive regulation of calcium ion-dependent exocytosis","1/27","16/18986",0.0625,43.9490740740741,6.48574098788675,0.022521329920777,0.100519513820716,0.0653564426962192,"RPH3A",1
"GO:0051290","GO:0051290","protein heterotetramerization","1/27","16/18986",0.0625,43.9490740740741,6.48574098788675,0.022521329920777,0.100519513820716,0.0653564426962192,"RRM2",1
"GO:0097152","GO:0097152","mesenchymal cell apoptotic process","1/27","16/18986",0.0625,43.9490740740741,6.48574098788675,0.022521329920777,0.100519513820716,0.0653564426962192,"SOX9",1
"GO:1900006","GO:1900006","positive regulation of dendrite development","1/27","16/18986",0.0625,43.9490740740741,6.48574098788675,0.022521329920777,0.100519513820716,0.0653564426962192,"ELAVL4",1
